"country","retailer","retailer_slug","product_family","brand","device_type","model","capacity_gb","offer_type","price_value","price_text","price_unit","term_months","in_stock","data_quality_tier","extracted_at","source_url","source_title","source_snapshot","source_snapshots"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16e",128,"financing_max_term",63.05,"63.05 EUR","EUR/month",10,True,"mediamarkt_adapter_live","2026-03-19T08:17:38.840977+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16e-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-ios-1595132.html","Apple iPhone 16e","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16e",128,"financing_max_term",53.34,"53.34 EUR","EUR/month",12,True,"mediamarkt_adapter_live","2026-03-19T08:17:38.840977+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16e-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-ios-1595132.html","Apple iPhone 16e","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16e",128,"financing_max_term",46.42,"46.42 EUR","EUR/month",14,True,"mediamarkt_adapter_live","2026-03-19T08:17:38.840977+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16e-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-ios-1595132.html","Apple iPhone 16e","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16e",128,"financing_max_term",37.21,"37.21 EUR","EUR/month",18,True,"mediamarkt_adapter_live","2026-03-19T08:17:38.840977+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16e-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-ios-1595132.html","Apple iPhone 16e","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16e",128,"financing_max_term",33.99,"33.99 EUR","EUR/month",20,True,"mediamarkt_adapter_live","2026-03-19T08:17:38.840977+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16e-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-ios-1595132.html","Apple iPhone 16e","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16e",128,"financing_max_term",29.17,"29.17 EUR","EUR/month",24,True,"mediamarkt_adapter_live","2026-03-19T08:17:38.840977+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16e-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-ios-1595132.html","Apple iPhone 16e","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16e",128,"financing_max_term",24.38,"24.38 EUR","EUR/month",30,True,"mediamarkt_adapter_live","2026-03-19T08:17:38.840977+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16e-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-ios-1595132.html","Apple iPhone 16e","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",128,"cash",639.0,"639.00 EUR","EUR","",True,"mediamarkt_adapter_live","2026-03-19T08:17:38.889283+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-15-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a16-bionic-ios-1561320.html","Apple iPhone 15, Negro, 128 GB, 5G, 6.1"" OLED Super Retina XDR, Chip A16 Bionic, iOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",128,"financing_max_term",219.76,"219.76 EUR","EUR/month",3,True,"mediamarkt_adapter_live","2026-03-19T08:17:40.266171+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-15-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a16-bionic-ios-1561320.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",128,"financing_max_term",112.46,"112.46 EUR","EUR/month",6,True,"mediamarkt_adapter_live","2026-03-19T08:17:40.266171+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-15-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a16-bionic-ios-1561320.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",128,"financing_max_term",69.58,"69.58 EUR","EUR/month",10,True,"mediamarkt_adapter_live","2026-03-19T08:17:40.266171+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-15-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a16-bionic-ios-1561320.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",128,"financing_max_term",58.87,"58.87 EUR","EUR/month",12,True,"mediamarkt_adapter_live","2026-03-19T08:17:40.266171+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-15-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a16-bionic-ios-1561320.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",128,"financing_max_term",51.23,"51.23 EUR","EUR/month",14,True,"mediamarkt_adapter_live","2026-03-19T08:17:40.266171+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-15-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a16-bionic-ios-1561320.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",128,"financing_max_term",41.06,"41.06 EUR","EUR/month",18,True,"mediamarkt_adapter_live","2026-03-19T08:17:40.266171+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-15-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a16-bionic-ios-1561320.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",128,"financing_max_term",37.51,"37.51 EUR","EUR/month",20,True,"mediamarkt_adapter_live","2026-03-19T08:17:40.266171+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-15-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a16-bionic-ios-1561320.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",128,"financing_max_term",32.2,"32.20 EUR","EUR/month",24,True,"mediamarkt_adapter_live","2026-03-19T08:17:40.266171+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-15-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a16-bionic-ios-1561320.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",128,"financing_max_term",26.91,"26.91 EUR","EUR/month",30,True,"mediamarkt_adapter_live","2026-03-19T08:17:40.266171+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-15-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a16-bionic-ios-1561320.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",256,"cash",868.13,"868.13 EUR","EUR","",True,"mediamarkt_adapter_live","2026-03-19T08:17:40.006200+00:00","https://www.mediamarkt.es/es/product/_movil-15-apple-negro-256-gb-6-gb-61-apple-a16-bionic-4-nm-126337885.html","APPLE 1561325 IPHONE 15 BLACK 256GB-YPT, Negro, Móvil iOS, 256 GB, 6 GB RAM, 6,1 "" Super Retina XDR, Ceramic Shield, Recubrimiento oleofóbico, Anti-huellas, Chip A16 Bionic, 3500 mAh","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",256,"financing_max_term",298.56,"298.56 EUR","EUR/month",3,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.469621+00:00","https://www.mediamarkt.es/es/product/_movil-15-apple-negro-256-gb-6-gb-61-apple-a16-bionic-4-nm-126337885.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",256,"financing_max_term",152.79,"152.79 EUR","EUR/month",6,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.469621+00:00","https://www.mediamarkt.es/es/product/_movil-15-apple-negro-256-gb-6-gb-61-apple-a16-bionic-4-nm-126337885.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",256,"financing_max_term",94.53,"94.53 EUR","EUR/month",10,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.469621+00:00","https://www.mediamarkt.es/es/product/_movil-15-apple-negro-256-gb-6-gb-61-apple-a16-bionic-4-nm-126337885.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",256,"financing_max_term",79.98,"79.98 EUR","EUR/month",12,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.469621+00:00","https://www.mediamarkt.es/es/product/_movil-15-apple-negro-256-gb-6-gb-61-apple-a16-bionic-4-nm-126337885.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",256,"financing_max_term",69.6,"69.60 EUR","EUR/month",14,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.469621+00:00","https://www.mediamarkt.es/es/product/_movil-15-apple-negro-256-gb-6-gb-61-apple-a16-bionic-4-nm-126337885.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",256,"financing_max_term",55.79,"55.79 EUR","EUR/month",18,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.469621+00:00","https://www.mediamarkt.es/es/product/_movil-15-apple-negro-256-gb-6-gb-61-apple-a16-bionic-4-nm-126337885.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",256,"financing_max_term",50.96,"50.96 EUR","EUR/month",20,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.469621+00:00","https://www.mediamarkt.es/es/product/_movil-15-apple-negro-256-gb-6-gb-61-apple-a16-bionic-4-nm-126337885.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",256,"financing_max_term",43.74,"43.74 EUR","EUR/month",24,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.469621+00:00","https://www.mediamarkt.es/es/product/_movil-15-apple-negro-256-gb-6-gb-61-apple-a16-bionic-4-nm-126337885.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 15",256,"financing_max_term",36.56,"36.56 EUR","EUR/month",30,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.469621+00:00","https://www.mediamarkt.es/es/product/_movil-15-apple-negro-256-gb-6-gb-61-apple-a16-bionic-4-nm-126337885.html","Apple iPhone 15","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16",128,"cash",769.0,"769.00 EUR","EUR","",True,"mediamarkt_adapter_live","2026-03-19T08:17:40.275691+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-bionic-ios-1582150.html","Apple iPhone 16, Negro, 128 GB, 5G, 6.1 "" OLED Super Retina XDR, Chip A18 Bionic, iOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16",128,"financing_max_term",264.47,"264.47 EUR","EUR/month",3,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.753116+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-bionic-ios-1582150.html","Apple iPhone 16","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16",128,"financing_max_term",135.34,"135.34 EUR","EUR/month",6,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.753116+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-bionic-ios-1582150.html","Apple iPhone 16","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16",128,"financing_max_term",83.74,"83.74 EUR","EUR/month",10,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.753116+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-bionic-ios-1582150.html","Apple iPhone 16","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16",128,"financing_max_term",70.85,"70.85 EUR","EUR/month",12,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.753116+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-bionic-ios-1582150.html","Apple iPhone 16","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16",128,"financing_max_term",61.65,"61.65 EUR","EUR/month",14,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.753116+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-bionic-ios-1582150.html","Apple iPhone 16","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16",128,"financing_max_term",49.42,"49.42 EUR","EUR/month",18,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.753116+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-bionic-ios-1582150.html","Apple iPhone 16","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16",128,"financing_max_term",45.14,"45.14 EUR","EUR/month",20,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.753116+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-bionic-ios-1582150.html","Apple iPhone 16","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16",128,"financing_max_term",38.75,"38.75 EUR","EUR/month",24,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.753116+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-bionic-ios-1582150.html","Apple iPhone 16","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","mobile","Apple iPhone 16",128,"financing_max_term",32.38,"32.38 EUR","EUR/month",30,True,"mediamarkt_adapter_live","2026-03-19T08:17:42.753116+00:00","https://www.mediamarkt.es/es/product/_apple-iphone-16-negro-128-gb-5g-61-oled-super-retina-xdr-chip-a18-bionic-ios-1582150.html","Apple iPhone 16","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","tablet","Apple iPad Mini WiFi",128,"cash",519.0,"519.00 EUR","EUR","",True,"mediamarkt_adapter_live","2026-03-19T08:17:43.061142+00:00","https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584680.html","Apple iPad mini (2024), 128 GB, Gris espacial, WiFi, 8.3"", Chip A17 Pro, iPadOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","tablet","Apple iPad Mini WiFi",128,"financing_max_term",178.49,"178.49 EUR","EUR/month",3,True,"mediamarkt_adapter_live","2026-03-19T08:17:45.797080+00:00","https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584680.html","Apple iPad Mini WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","tablet","Apple iPad Mini WiFi",128,"financing_max_term",91.34,"91.34 EUR","EUR/month",6,True,"mediamarkt_adapter_live","2026-03-19T08:17:45.797080+00:00","https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584680.html","Apple iPad Mini WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","tablet","Apple iPad Mini WiFi",128,"financing_max_term",56.51,"56.51 EUR","EUR/month",10,True,"mediamarkt_adapter_live","2026-03-19T08:17:45.797080+00:00","https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584680.html","Apple iPad Mini WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","tablet","Apple iPad Mini WiFi",128,"financing_max_term",47.82,"47.82 EUR","EUR/month",12,True,"mediamarkt_adapter_live","2026-03-19T08:17:45.797080+00:00","https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584680.html","Apple iPad Mini WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","tablet","Apple iPad Mini WiFi",128,"financing_max_term",41.61,"41.61 EUR","EUR/month",14,True,"mediamarkt_adapter_live","2026-03-19T08:17:45.797080+00:00","https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584680.html","Apple iPad Mini WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","tablet","Apple iPad Mini WiFi",128,"financing_max_term",33.35,"33.35 EUR","EUR/month",18,True,"mediamarkt_adapter_live","2026-03-19T08:17:45.797080+00:00","https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584680.html","Apple iPad Mini WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","tablet","Apple iPad Mini WiFi",128,"financing_max_term",30.47,"30.47 EUR","EUR/month",20,True,"mediamarkt_adapter_live","2026-03-19T08:17:45.797080+00:00","https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584680.html","Apple iPad Mini WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","tablet","Apple iPad Mini WiFi",128,"financing_max_term",26.15,"26.15 EUR","EUR/month",24,True,"mediamarkt_adapter_live","2026-03-19T08:17:45.797080+00:00","https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584680.html","Apple iPad Mini WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","tablet","Apple iPad Mini WiFi",128,"financing_max_term",21.85,"21.85 EUR","EUR/month",30,True,"mediamarkt_adapter_live","2026-03-19T08:17:45.797080+00:00","https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584680.html","Apple iPad Mini WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Media Markt","media_markt","Apple","Apple","tablet","Apple iPad Mini WiFi",256,"cash",637.0,"637.00 EUR","EUR","",True,"mediamarkt_adapter_live","2026-03-19T08:17:45.204734+00:00","https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-256-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584684.html","Apple iPad mini (2024), 256 GB, Gris espacial, WiFi, 8.3"", Chip A17 Pro, iPadOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
